0.394539	1
0.414082	1
0.434171	1
0.454134	1
0.854362	2
0.874548	2
0.894658	2
0.914536	2
0.934638	2
0.954649	2
1.21121	3
1.23071	3
1.25023	3
1.27028	3
1.57014	4
1.59009	4
1.60957	4
1.63	4
1.86658	5
1.88624	5
1.90638	5
1.92636	5
2.18299	6
2.67636	7
2.7291	7
2.74834	7
2.76838	7
2.78844	7
3.18601	8
3.2062	8
3.22614	8
3.24623	8
3.26636	8
3.72487	9
3.74471	9
3.7648	9
3.7851	9
3.80544	9
3.82562	9
4.34263	9
4.3622	9
4.38203	9
4.40216	9
4.7793	8
4.79936	8
4.81941	8
4.83937	8
4.85942	8
5.1178	7
5.13723	7
5.15671	7
5.17619	7
5.55128	6
5.57129	6
5.59078	6
5.61033	6
5.63063	6
5.75058	5
5.77021	5
5.79011	5
5.81011	5
5.83015	5
5.84951	5
5.86952	5
5.88885	5
5.90818	5
5.92743	5
5.9474	5
5.96761	5
5.98687	5
6.00619	5
6.02611	5
6.64057	4
6.66056	4
6.68057	4
6.70055	4
6.72056	4
6.73998	4
6.7603	4
7.14215	3
7.16199	3
7.1821	3
7.20253	3
7.51892	2
7.53889	2
7.55904	2
7.57924	2
7.59912	2
7.61912	2
7.63911	2
7.95554	1
7.97548	1
7.99511	1
8.0152	1
8.03521	1
8.05518	1
8.07521	1
8.57407	1
8.59357	1
8.61387	1
8.63385	1
8.65386	1
8.67388	1
9.08993	2
9.11032	2
9.12978	2
9.14955	2
9.44676	3
9.46646	3
9.48601	3
9.50646	3
9.66564	4
9.68601	4
9.70613	4
9.72592	4
9.96621	5
9.98556	5
10.3035	6
10.3235	6
10.3435	6
10.6428	7
10.6628	7
10.6827	7
10.7021	7
11.2369	8
11.2571	8
11.2766	8
11.5136	9
11.5341	9
11.5538	9
11.5739	9
11.5933	9
11.613	9
11.6327	9
